play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,play_num,game_seconds_in,game_minutes_in
41.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,MIA,35.0,2023-01-15,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,,0.0,15:00,MIA 35,0.0,43.0,"7-J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback. Kick through end zone.",kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004660523496568203,0.14403700828552246,0.0020718346349895,0.22605130076408386,0.21260108053684235,0.0038279336877167225,0.406750351190567,0.0,0.0,1.4740977678447962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462617874145508,0.4537382125854492,0.5462617874145508,0.4537382125854492,0.0,0.0,0.0,0.5462617874145508,0.4537382125854492,0.8658335208892822,0.8658335208892822,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Sanders,00-0034794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUF,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2022,,,1.0,1.0,First down,41.0,13:00:00,18:02:30,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,11,0.0,KICK_OFF,1.0,,15:00,BUF 25,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,,,,,,2,0.0,0.0
60.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,BUF,75.0,2023-01-15,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,15:00,BUF 25,10.0,43.0,"(15:00) 17-J.Allen pass incomplete deep right to 14-S.Diggs. PENALTY on MIA-55-J.Baker, Defensive Holding, 5 yards, enforced at BUF 25 - No Play.",no_play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004660523496568203,0.14403700828552246,0.0020718346349895,0.22605130076408386,0.21260108053684235,0.0038279336877167225,0.406750351190567,0.0,0.0,1.4740977678447962,0.33570851432159543,0.33570851432159543,-0.33570851432159543,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462617874145508,0.4537382125854492,0.5462617874145508,0.4537382125854492,0.006226301193237305,0.0024900436401367188,0.0024900436401367188,0.5524880886077881,0.4475119113922119,0.8658335208892822,0.8658335208892822,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,MIA,00-0034797,J.Baker,5.0,0.0,,Defensive Holding,0.0,0.0,0.0,0.0,,,2022,,,1.0,1.0,First down,60.0,13:00:00,18:03:12,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,11,0.0,PENALTY,0.0,,14:54,BUF 30,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,1.0,J.Allen,17.0,,,S.Diggs,14.0,1.0,0.0,1.0,0.0,1.0,00-0034857,,00-0031588,J.Allen,17.0,00-0034857,,,S.Diggs,00-0031588,0.0,1.0,0.33570851432159543,,,,,,0.5217471718788147,47.82528281211853,3,0.0,0.0
93.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,BUF,70.0,2023-01-15,893.0,1793.0,3593.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,14:53,BUF 30,10.0,43.0,(14:53) (Shotgun) 17-J.Allen pass deep right to 10-K.Shakir to BUF 47 for 17 yards (8-J.Holland).,pass,17.0,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,16.0,1.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004736957140266895,0.13602401316165924,0.001901951152831316,0.20777012407779694,0.21330375969409943,0.0035360620822757483,0.4327270984649658,0.0,0.0,1.8098062821663916,1.1141394486185163,1.4498479629401118,-1.4498479629401118,0.0,0.0,1.1141394486185163,-1.1141394486185163,1.076404074439779,0.0377353741787374,1.076404074439779,0.0377353741787374,1.076404074439779,-1.076404074439779,0.0377353741787374,-0.0377353741787374,1.076404074439779,-1.076404074439779,0.0377353741787374,-0.0377353741787374,0.5524880886077881,0.4475119113922119,0.5524880886077881,0.4475119113922119,0.027488350868225098,0.042958974838256836,0.042958974838256836,0.5799764394760132,0.4200235605239868,0.868323564529419,0.868323564529419,0.0,0.0,0.027488350868225098,-0.027488350868225098,0.0,0.027488350868225098,0.0,0.027488350868225098,0.0,0.0,0.027488350868225098,-0.027488350868225098,0.0,0.0,0.027488350868225098,-0.027488350868225098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034857,J.Allen,17.0,00-0037261,K.Shakir,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,00-0036998,,J.Holland,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2022,0.6057996153831482,39.42003846168518,2.0,1.0,First down,93.0,13:00:00,18:04:08,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,9,0.0,PASS,0.0,,14:50,BUF 47,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,1.0,J.Allen,17.0,,,K.Shakir,10.0,1.0,0.0,1.0,0.0,1.0,00-0034857,,00-0037261,J.Allen,17.0,00-0034857,K.Shakir,00-0037261,K.Shakir,00-0037261,0.0,1.0,1.1141394486185163,0.20197253268819737,3.9329770204785746,1.0,1.0,1.0,0.49296054244041443,50.70394575595856,4,7.0,0.11666666666666667
117.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,BUF,53.0,2023-01-15,858.0,1758.0,3558.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,14:18,BUF 47,10.0,43.0,(14:18) (Shotgun) 17-J.Allen pass short right to 14-S.Diggs to MIA 39 for 14 yards (25-X.Howard).,pass,14.0,1.0,0.0,1.0,0.0,0.0,0.0,short,right,5.0,9.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00465677073225379,0.09469520300626755,0.0014052222250029445,0.1430717259645462,0.26434093713760376,0.004697960801422596,0.48713216185569763,0.0,0.0,2.923945730784908,0.8225060107652098,2.2723539737053216,-2.2723539737053216,0.0,0.0,1.9366454593837261,-1.9366454593837261,-0.10281289601698518,0.925318906782195,-0.10281289601698518,0.925318906782195,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.5799764394760132,0.4200235605239868,0.5799764394760132,0.4200235605239868,0.03526782989501953,0.014563202857971191,0.014563202857971191,0.6152442693710327,0.3847557306289673,0.9112825393676758,0.9112825393676758,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.03526782989501953,0.0,0.03526782989501953,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034857,J.Allen,14.0,00-0031588,S.Diggs,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,00-0033050,,X.Howard,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2022,0.7657181024551392,23.428189754486084,3.0,1.0,First down,117.0,13:00:00,18:04:43,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,10,0.0,PASS,0.0,,14:15,MIA 39,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,1.0,J.Allen,17.0,,,S.Diggs,14.0,1.0,0.0,1.0,0.0,1.0,00-0034857,,00-0031588,J.Allen,17.0,00-0034857,S.Diggs,00-0031588,S.Diggs,00-0031588,0.0,1.0,0.8225060107652098,0.4593768281912182,3.8774190189724322,2.0,0.7248372509784531,0.273874305159552,0.5050055980682373,49.49944019317627,5,42.0,0.7
141.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,MIA,39.0,2023-01-15,824.0,1724.0,3524.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,13:44,MIA 39,10.0,43.0,(13:44) (Shotgun) 26-D.Singletary left tackle to MIA 37 for 2 yards (15-J.Phillips).,run,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,left,tackle,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004768175072968006,0.06237202137708664,0.0009775736834853888,0.09570219367742538,0.30697542428970337,0.003984012641012669,0.5252205729484558,0.0,0.0,3.7464517415501177,-0.4351361112203449,1.8372178624849766,-1.8372178624849766,-0.4351361112203449,0.4351361112203449,1.9366454593837261,-1.9366454593837261,,,0.0,0.0,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.6152442693710327,0.3847557306289673,0.6152442693710327,0.3847557306289673,0.0025481581687927246,-0.004146158695220947,-0.004146158695220947,0.6177924275398254,0.38220757246017456,0.925845742225647,0.925845742225647,0.0025481581687927246,-0.0025481581687927246,0.06275618076324463,-0.06275618076324463,,,0.0,0.0,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0035250,D.Singletary,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,00-0036934,,J.Phillips,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2022,,,4.0,0.0,Turnover on downs,141.0,13:00:00,18:05:18,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,11,0.0,RUSH,0.0,,13:41,MIA 37,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,0.0,,,D.Singletary,26.0,,,0.0,1.0,0.0,0.0,1.0,,00-0035250,,D.Singletary,26.0,00-0035250,D.Singletary,00-0035250,D.Singletary,00-0035250,0.0,1.0,-0.4351361112203449,,,,,,0.4893409311771393,-48.93409311771393,6,76.0,1.2666666666666666
162.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,MIA,37.0,2023-01-15,788.0,1688.0,3488.0,Half1,0.0,1.0,0.0,1.0,2.0,0.0,13:08,MIA 37,8.0,43.0,(13:08) (Shotgun) 28-J.Cook right guard to MIA 34 for 3 yards (52-E.Roberts).,run,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,right,guard,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041847568936645985,0.07586441189050674,0.0010563913965597749,0.1079222559928894,0.33977746963500977,0.004243554547429085,0.4669511318206787,0.0,0.0,3.311315630329773,-0.3737980608129874,1.4634198016719893,-1.4634198016719893,-0.8089341720333323,0.8089341720333323,1.9366454593837261,-1.9366454593837261,,,0.0,0.0,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.6177924275398254,0.38220757246017456,0.6177924275398254,0.38220757246017456,-0.02330493927001953,-0.02259969711303711,-0.02259969711303711,0.5944874882698059,0.4055125117301941,0.921699583530426,0.921699583530426,-0.020756781101226807,0.020756781101226807,0.06275618076324463,-0.06275618076324463,,,0.0,0.0,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0037248,J.Cook,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,,00-0032442,,E.Roberts,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2022,,,4.0,0.0,Turnover on downs,162.0,13:00:00,18:05:54,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,9,0.0,RUSH,0.0,,,MIA 34,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,0.0,,,J.Cook,28.0,,,0.0,1.0,0.0,0.0,1.0,,00-0037248,,J.Cook,28.0,00-0037248,J.Cook,00-0037248,J.Cook,00-0037248,0.0,1.0,-0.3737980608129874,,,,,,0.7395401000976562,-73.95401000976562,7,112.0,1.8666666666666667
183.0,2022_19_MIA_BUF,2023011500,BUF,MIA,POST,19,BUF,home,MIA,MIA,34.0,2023-01-15,747.0,1647.0,3447.0,Half1,0.0,1.0,0.0,1.0,3.0,0.0,12:27,MIA 34,5.0,43.0,"(12:27) (Shotgun) 17-J.Allen scrambles left end to MIA 32 for 2 yards (45-D.Riley). FUMBLES (45-D.Riley), ball out of bounds at MIA 26. Ball placed at point of fumble (BUF 32).",run,2.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,left,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004148244857788086,0.07362880557775497,0.0009394010412506759,0.1263384371995926,0.3779067397117615,0.0016674164216965437,0.41537097096443176,0.0,0.0,2.9375175695167854,-1.2974115445977077,0.16600825707428157,-0.16600825707428157,-2.10634571663104,2.10634571663104,1.9366454593837261,-1.9366454593837261,,,0.0,0.0,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.9735911784227937,-0.9735911784227937,0.9630542809609324,-0.9630542809609324,0.5944874882698059,0.4055125117301941,0.5944874882698059,0.4055125117301941,-0.04554283618927002,-0.01733875274658203,-0.01733875274658203,0.5489446520805359,0.4510553479194641,0.8990998864173889,0.8990998864173889,-0.06629961729049683,0.06629961729049683,0.06275618076324463,-0.06275618076324463,,,0.0,0.0,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.06275618076324463,-0.06275618076324463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0034857,J.Allen,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,00-0033549,D.Riley,,,,MIA,,00-0033549,,D.Riley,,,,,,,,,,,,,,0.0,,,,,,,,,,,BUF,00-0034857,J.Allen,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2022,,,4.0,0.0,Turnover on downs,183.0,13:00:00,18:06:34,Highmark Stadium,"Sunny Temp: 28° F, Humidity: 72%, Wind: SSE 2 mph",10160000-0591-61e2-7a80-808bb7cab1da,5,0.0,RUSH,0.0,,12:20,MIA 32,1.0,Turnover on downs,,6.0,3:04,3.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,DOWNS,15:00,11:56,BUF 25,MIA 32,41.0,239.0,31,34,Home,3,65,14.0,44.0,1,outdoors,a_turf,27,4,Sean McDermott,Mike McDaniel,BUF00,New Era Field,0.0,0.0,J.Allen,17.0,,17.0,,,1.0,0.0,0.0,0.0,1.0,00-0034857,,,J.Allen,17.0,00-0034857,J.Allen,00-0034857,J.Allen,00-0034857,0.0,1.0,-1.2974115445977077,,,,,,0.953015148639679,4.6984851360321045,8,153.0,2.55
